,Food Index,Food,Zinc,Thiamin
5158,67108020,"Peaches, baby food, junior",0.00011,1.4999999999999999e-05
5159,67108030,"Peaches, baby food, toddler",0.00011999999999999999,1e-05
5160,67109000,"Pears, baby food, NS as to strained or junior",8e-05,1.4e-05
5161,67109010,"Pears, baby food, strained",8e-05,1.3e-05
5162,67109020,"Pears, baby food, junior",8e-05,1.4e-05
5163,67109030,"Pears, baby food, toddler",8.999999999999999e-05,1e-05
5164,67110000,"Prunes, baby food, strained",0.0002,2e-05
5165,67113000,"Apples and pears, baby food, NS as to strained or junior",5.9999999999999995e-05,1.3e-05
5166,67113010,"Apples and pears, baby food, strained",5e-05,1.2e-05
5167,67113020,"Apples and pears, baby food, junior",5.9999999999999995e-05,1.3e-05
5168,67114000,"Pears and pineapple, baby food, NS as to strained or junior",0.0001,2.2e-05
5169,67114010,"Pears and pineapple, baby food, strained",7.000000000000001e-05,2.1000000000000002e-05
5170,67114020,"Pears and pineapple, baby food, junior",0.00013000000000000002,2.4e-05
5171,67202000,"Apple juice, baby food",2.9999999999999997e-05,7e-06
5172,67202010,"Apple juice, with added calcium, baby food",2.9999999999999997e-05,2e-05
5173,67203000,"Apple with other fruit juice, baby food",4e-05,1e-05
5174,67203200,"Apple-banana juice, baby food",4e-05,1e-05
5175,67203400,"Apple-cherry juice, baby food",2.9999999999999997e-05,1e-05
5176,67203450,"Apple-cranberry juice, baby food",5e-05,0.0
5177,67203500,"Apple-grape juice, baby food",4e-05,7e-06
5178,67203600,"Apple-peach juice, baby food",2.9999999999999997e-05,8e-06
5179,67203700,"Apple-prune juice, baby food",5e-05,5e-06
5180,67203800,"Grape juice, baby food",4e-05,1.4999999999999999e-05
5181,67204000,"Mixed fruit juice, not citrus, baby food",2.9999999999999997e-05,2.3e-05
5182,67204100,"Mixed fruit juice, not citrus, with added calcium, baby food",4e-05,1e-05
5183,67205000,"Orange juice, baby food",5.9999999999999995e-05,4.4999999999999996e-05
5184,67211000,"Orange-apple-banana juice, baby food",2.9999999999999997e-05,4.2999999999999995e-05
5185,67212000,"Pear juice, baby food",8e-05,1e-05
5186,67230000,"Apple-sweetpotato juice, baby food",8e-05,1e-05
5187,67230500,"Orange-carrot juice, baby food",7.000000000000001e-05,5.9999999999999995e-05
5188,67250100,"Banana juice with lowfat yogurt, baby food",0.00014000000000000001,2.9999999999999997e-05
5189,67250150,"Mixed fruit juice with lowfat yogurt, baby food",0.00014000000000000001,4e-05
5190,67260000,"Fruit juice drink, baby, with high vitamin C plus added calcium and B vitamins",0.0007099999999999999,7e-06
5191,67304000,"Plums, baby food, NS as to strained or junior",8e-05,7e-06
5192,67304010,"Plums, baby food, strained",8e-05,8e-06
5193,67304020,"Plums, baby food, junior",8e-05,6e-06
5194,67304030,"Plums, bananas, and rice, baby food strained",0.00013000000000000002,4e-05
5195,67304500,"Prunes with oatmeal, baby food, strained",8.999999999999999e-05,2.2e-05
5196,67306000,"Ciruelas, baby food",8.999999999999999e-05,2.2e-05
5197,67307000,"Apricots, baby food, NS as to strained or junior",4e-05,8e-06
5198,67307010,"Apricots, baby food, strained",5e-05,8e-06
5199,67307020,"Apricots, baby food, junior",4e-05,8e-06
5200,67308000,"Bananas, baby food, NS as to strained or junior",5.9999999999999995e-05,1.4e-05
5201,67308020,"Bananas, baby food, junior",7.000000000000001e-05,1.4999999999999999e-05
5202,67309000,"Bananas and pineapple, baby food, NS as to strained or junior",4e-05,1.7e-05
5203,67309010,"Bananas and pineapple, baby food, strained",4e-05,1.9e-05
5204,67309020,"Bananas and pineapple, baby food, junior",2.9999999999999997e-05,1.4999999999999999e-05
5205,67404000,"Fruit dessert, baby food, NS as to strained or junior",4e-05,1.9e-05
5206,67404010,"Fruit dessert, baby food, strained",4e-05,1.6e-05
5207,67404020,"Fruit dessert, baby food, junior",5e-05,2.1000000000000002e-05
5208,67404050,"Fruit Supreme dessert, baby food",8e-05,1e-05
5209,67404070,"Apple yogurt dessert, baby food, strained",0.00028000000000000003,0.00156
5210,67404110,"Banana apple dessert, baby food, strained",5e-05,2e-05
5211,67404300,"Blueberry yogurt dessert, baby food, strained",0.00014000000000000001,0.0
5212,67404500,"Mixed fruit yogurt dessert, baby food, strained",0.00011,2e-05
5213,67404550,"Cherry cobbler, baby food, junior",5e-05,1e-05
5214,67405000,"Peach cobbler, baby food, NS as to strained or junior",0.00016,1e-05
5215,67405010,"Peach cobbler, baby food, strained",0.0003,8.999999999999999e-06
5216,67405020,"Peach cobbler, baby food, junior",2.9999999999999997e-05,1e-05
5217,67408010,"Banana pudding, baby food, strained",0.00011999999999999999,1e-05
5218,67408500,"Banana yogurt dessert, baby food, strained",0.00026000000000000003,1e-05
5219,67410000,"Cherry vanilla pudding, baby food, strained",4e-05,8e-06
5220,67412000,"Dutch apple dessert, baby food, NS as to strained or junior",2e-05,1e-05
5221,67412010,"Dutch apple dessert, baby food, strained",1e-05,1.1e-05
5222,67412020,"Dutch apple dessert, baby food, junior",2.9999999999999997e-05,1e-05
5223,67413700,"Peach yogurt dessert, baby food, strained",0.00017999999999999998,1e-05
5224,67414010,"Pineapple dessert, baby food, strained",0.0002,3.8e-05
5225,67414100,"Mango dessert, baby food",2.9999999999999997e-05,1.6e-05
5226,67415000,"Tutti-fruitti pudding, baby food, NS as to strained or junior",0.0005,2.5e-05
5227,67415010,"Tutti-fruitti pudding, baby food, strained",0.0008,2e-05
5228,67415020,"Tutti-fruitti pudding, baby food, junior",0.00019,2.9999999999999997e-05
5229,67430000,"Fruit flavored snack, baby food",2.9999999999999997e-05,1.4999999999999999e-05
5230,67430500,"Yogurt and fruit snack, baby food",0.00177,0.00011300000000000001
5231,67501000,"Apples and chicken, baby food, strained",0.00035999999999999997,2e-05
5232,67501100,"Apples with ham, baby food, strained",0.0004,5.9999999999999995e-05
5233,67600100,"Apples and sweetpotatoes, baby food, strained",0.0001,1e-05
5234,71000100,"White potato, NFS",0.00026000000000000003,9.5e-05
5235,71001000,"White potato, raw, with or without peel (assume peel not eaten)",0.00029,8e-05
5236,71050000,"White potato, dry, powdered, not reconstituted",0.0007,0.000988
5237,71101000,"White potato, baked, peel not eaten",0.00029,0.000104
5238,71101100,"White potato, baked, peel eaten, NS as to fat added in cooking",0.00035,6.2e-05
5239,71101110,"White potato, baked, peel eaten, fat not added in cooking",0.00035999999999999997,6.4e-05
5240,71101120,"White potato, baked, peel eaten, fat added in cooking",0.00035,6.2e-05
5241,71101150,"White potato skins, with adhering flesh, baked",0.0004,0.000114
5242,71103000,"White potato, boiled, without peel, NS as to fat added in cooking",0.00026000000000000003,9.5e-05
5243,71103010,"White potato, boiled, without peel, fat not added in cooking",0.00027,9.7e-05
5244,71103020,"White potato, boiled, without peel, fat added in cooking",0.00026000000000000003,9.5e-05
5245,71103100,"White potato, boiled with peel, peel not eaten, NS as to fat added in cooking",0.00029,0.000103
5246,71103110,"White potato, boiled with peel, peel not eaten, fat not added in cooking",0.0003,0.00010499999999999999
5247,71103120,"White potato, boiled with peel, peel not eaten, fat added in cooking",0.00029,0.000102
5248,71103200,"White potato, boiled, without peel, canned, low sodium, NS as to fat added in cooking",0.00027,6.500000000000001e-05
5249,71103210,"White potato, boiled, without peel, canned, low sodium, fat not added in cooking",0.00028000000000000003,6.6e-05
5250,71103220,"White potato, boiled, without peel, canned, low sodium, fat added in cooking",0.00027,6.500000000000001e-05
5251,71104000,"White potato, roasted, NS as to fat added in cooking",0.00033,7.8e-05
5252,71104010,"White potato, roasted, fat not added in cooking",0.00035999999999999997,8.400000000000001e-05
5253,71104020,"White potato, roasted, fat added in cooking",0.00033,7.8e-05
5254,71106000,"Stewed potatoes, Puerto Rican style (Papas guisadas)",0.00032,9.900000000000001e-05
5255,71106010,"Potato only from Puerto Rican mixed dishes, gravy and other components reported separately",0.00027,9.7e-05
5256,71106020,"Potato from Puerto Rican style stuffed pot roast, with gravy",0.00053,7.4e-05
5257,71106050,"Potato from Puerto Rican beef stew, with gravy",0.00053,7.4e-05
5258,71106070,"Potato from Puerto Rican chicken fricassee, with sauce",0.00046,6.900000000000001e-05
5259,71201015,"White potato chips, regular cut",0.00174,0.000131
5260,71201020,"White potato chips, ruffled, rippled, or crinkle cut",0.00166,0.00013900000000000002
5261,71201050,"White potato, chips, reduced fat",7.000000000000001e-05,0.000208
5262,71201080,"White potato, chips, fat free",0.00074,0.00108
5263,71201090,"White potato, chips, fat free, made with Olean",0.0035,0.00032900000000000003
5264,71201100,"White potato, chips, restructured",0.00047999999999999996,0.000115
5265,71201200,"White potato, chips, restructured, reduced fat and reduced sodium",0.0007,0.000212
5266,71201210,"White potato, chips, restructured, fat free, made with Olean",0.00078,0.000177
5267,71201250,"White potato, chips, restructured, baked",0.00045,0.00034
5268,71201300,"Potato based snacks, reduced fat, low sodium, all flavors",0.00061,0.000174
5269,71202000,"White potato, chips, unsalted",0.00109,0.00016700000000000002
5270,71202100,"White potato, chips, unsalted, reduced fat",0.00101,0.00020999999999999998
5271,71204000,"Potato puffs, cheese-filled",0.00111,9.5e-05
5272,71205000,"White potato, sticks",0.00099,9.6e-05
5273,71211000,"White potato skins, chips",0.00047999999999999996,0.000115
5274,71220000,Vegetable chips,0.0005,0.000133
5275,71301000,"White potato, cooked, with sauce, NS as to sauce",0.00035,8.1e-05
5276,71301020,"White potato, cooked, with cheese",0.00057,6.500000000000001e-05
5277,71301120,"White potato, cooked, with ham and cheese",0.00076,0.00011700000000000001
5278,71305010,"White potato, scalloped",0.00037,6.6e-05
5279,71305110,"White potato, scalloped, with ham",0.00061,0.000128
5280,71401000,"White potato, french fries, NS as to from fresh or frozen",0.00064,0.000163
5281,71401010,"White potato, french fries, from fresh, deep fried",0.00058,0.000128
5282,71401020,"White potato, french fries, from frozen, oven baked",0.00038,0.000128
5283,71401030,"White potato, french fries, from frozen, deep fried",0.00073,0.000175
5284,71402040,"White potato, french fries, breaded or battered",0.0006,0.000257
5285,71402500,"White potato, french fries, with cheese",0.00149,9.800000000000001e-05
5286,71402505,"White potato, french fries, with cheese and bacon",0.0015400000000000001,0.000106
5287,71402510,"White potato, french fries, with chili and cheese",0.0016200000000000001,8.7e-05
5288,71402520,"White potato, french fries, with chili con carne",0.00122,0.000128
5289,71403000,"White potato, home fries",0.00035,0.00011
5290,71403500,"White potato, home fries, with green or red peppers and onions",0.00032,0.000107
5291,71405000,"White potato, hash brown, NS as to from fresh, frozen, or dry mix",0.00033,0.000126
5292,71405010,"White potato, hash brown, from fresh",0.00047,0.000171
5293,71405020,"White potato, hash brown, from frozen",0.00034,0.00014000000000000001
5294,71405030,"White potato, hash brown, from dry mix",0.00032,0.00011
5295,71405100,"White potato, hash brown, with cheese",0.00075,0.000155
5296,71410000,"White potato skins, with adhering flesh, fried",0.00082,0.000186
5297,71410500,"White potato skins, with adhering flesh, fried, with cheese",0.00132,0.000149
5298,71411000,"White potato skins, with adhering flesh, fried, with cheese and bacon",0.0016,0.00020899999999999998
5299,71501000,"White potato, mashed, NFS",0.00022,1.4999999999999999e-05
5300,71501010,"White potato, from fresh, mashed, made with milk",0.00029,8.999999999999999e-05
5301,71501015,"White potato, from fresh, mashed, made with milk, and sour cream and/or cream cheese",0.00031,8.1e-05
5302,71501020,"White potato, from fresh, mashed, made with milk and fat",0.00028000000000000003,8.7e-05
5303,71501025,"White potato, from fresh, mashed, made with milk, and sour cream and/or cream cheese and fat",0.0003,7.8e-05
5304,71501030,"White potato, from fresh, mashed, made with fat",0.00026000000000000003,9.4e-05
5305,71501040,"White potato, from dry, mashed, made with milk and fat",0.00019,0.000121
5306,71501050,"White potato, from fresh, mashed, made with milk, fat and cheese",0.0004,8.400000000000001e-05
5307,71501055,"White potato, from fresh, mashed, made with sour cream and/or cream cheese and fat",0.00029,7.9e-05
5308,71501060,"White potato, from dry, mashed, made with milk, fat and egg",0.00066,0.000277
5309,71501070,"White potato, from dry, mashed, made with milk, fat, egg and cheese",0.0009,9.800000000000001e-05
5310,71501080,"White potato, from fresh, mashed, not made with milk or fat",0.00027,9.7e-05
5311,71501090,"White potato, from dry, mashed, made with milk, no fat",0.0002,0.000127
5312,71501200,"White potato, from complete dry mix, mashed, made with water",0.00023,3.5000000000000004e-05
5313,71501300,"White potato, from dry, mashed, NS as to milk or fat",0.00019,0.000121
5314,71501310,"White potato, from fresh, mashed, NS as to milk or fat",0.00028000000000000003,8.7e-05
5315,71503010,"White potato, patty",0.0005,0.00010499999999999999
5316,71505000,"White potato, puffs",0.00032,0.00013000000000000002
5317,71507000,"White potato, stuffed, baked, peel not eaten, NS as to topping",0.00031,8.2e-05
5318,71507005,"White potato, stuffed, baked, peel not eaten, stuffed with butter or margarine",0.00025,8.7e-05
5319,71507010,"White potato, stuffed, baked, peel not eaten, stuffed with sour cream",0.00031,8.2e-05
5320,71507020,"White potato, stuffed, baked, peel not eaten, stuffed with cheese",0.0007199999999999999,8.5e-05
5321,71507030,"White potato, stuffed, baked, peel not eaten, stuffed with chili",0.00083,8.400000000000001e-05
5322,71507040,"White potato, stuffed, baked, peel not eaten, stuffed with broccoli and cheese sauce",0.00041999999999999996,8.9e-05
5323,71507050,"White potato, stuffed, baked, peel not eaten, stuffed with meat in cream sauce",0.00078,8.8e-05
5324,71507100,"White potato, stuffed, baked, peel not eaten, stuffed with chicken, broccoli and cheese sauce",0.0006,8.3e-05
5325,71508000,"White potato, stuffed, baked, peel eaten, NS as to topping",0.00035999999999999997,5.6e-05
5326,71508005,"White potato, stuffed, baked, peel eaten, stuffed with butter or margarine",0.00032,5.6e-05
5327,71508010,"White potato, stuffed, baked, peel eaten, stuffed with sour cream",0.00035999999999999997,5.6e-05
5328,71508020,"White potato, stuffed, baked, peel eaten, stuffed with cheese",0.00069,5.7e-05
5329,71508030,"White potato, stuffed, baked, peel eaten, stuffed with chili",0.00078,5.8e-05
5330,71508040,"White potato, stuffed, baked, peel eaten, stuffed with broccoli and cheese sauce",0.00044,6.2e-05
5331,71508050,"White potato, stuffed, baked, peel eaten, stuffed with meat in cream sauce",0.00075,6.2e-05
5332,71508060,"White potato, stuffed, baked, peel eaten, stuffed with bacon and cheese",0.0007700000000000001,6.7e-05
5333,71508070,"White potato, stuffed, baked, peel not eaten, stuffed with bacon and cheese",0.0008100000000000001,9.6e-05
5334,71508100,"White potato, stuffed, baked, peel eaten, stuffed with chicken, broccoli and cheese sauce",0.0006,6.2e-05
5335,71508120,"White potato, stuffed with ham, broccoli and cheese sauce, baked, peel eaten",0.0007,0.000132
5336,71601010,Potato salad with egg,0.00035,8.5e-05
5337,71602010,"Potato salad, German style",0.00035,9.4e-05
5338,71603010,Potato salad,0.00027,8.7e-05
5339,71701000,Potato pancake,0.00053,0.0001
5340,71701500,"Norwegian Lefse, potato and flour pancake",0.0004,0.000237
5341,71702000,Potato pudding,0.00039,6.7e-05
5342,71703000,"Stewed potatoes, Mexican style (Papas guisadas)",0.00026000000000000003,4.9000000000000005e-05
5343,71703040,"Stewed potatoes with tomatoes, Mexican style (Papas guisadas con tomate)",0.00023,4.2999999999999995e-05
5344,71704000,Stewed potatoes with tomatoes,0.00020999999999999998,4.1e-05
5345,71801000,"Potato soup, NS as to made with milk or water",0.00035999999999999997,2.3e-05
5346,71801010,"Potato soup, cream of, prepared with milk",0.00046,3.1e-05
5347,71801020,"Potato soup, prepared with water",0.00026000000000000003,1.4e-05
5348,71801040,"Potato soup, instant, made from dry mix",8e-05,8.999999999999999e-06
5349,71801100,Potato and cheese soup,0.00047,5.1e-05
5350,71802010,Macaroni and potato soup,0.00037,9.6e-05
5351,71803010,Potato chowder,0.00035,4.4e-05
5352,71851010,"Plantain soup, Puerto Rican style (Sopa de platano)",2.9999999999999997e-05,1.4999999999999999e-05
5353,71900100,"Plantain, boiled, NS as to green or ripe",0.00013000000000000002,4.6e-05
5354,71900200,"Plantain, fried, NS as to green or ripe",0.00017999999999999998,5.3e-05
5355,71901010,"Green plantains, boiled",0.00013000000000000002,4.6e-05
5356,71901110,"Fried green plantain, Puerto Rican style",0.00017,4.6e-05
5357,71905000,"Ripe plantain, raw",0.00014000000000000001,5.2e-05
5358,71905010,"Ripe plantain, boiled",0.00013000000000000002,4.6e-05
5359,71905110,"Fried ripe plantain, Puerto Rican style (Platano maduro frito)",0.00016,4.7e-05
5360,71905120,"Plantain, ripe, rolled in flour, fried",0.00017999999999999998,7.6e-05
5361,71905210,"Candied ripe plantain, Puerto Rican style (Platano en almibar)",0.0001,2.5e-05
5362,71905410,Plantain chips,0.00037,6.500000000000001e-05
5363,71910110,"Green banana, cooked (in salt water)",0.00015,2.5e-05
5364,71910210,"Green banana, fried",0.00015,2.5e-05
5365,71910310,"Pickled green bananas, Puerto Rican style (Guineos verdes en escabeche)",0.00014000000000000001,2.5e-05
5366,71930090,"Cassava (yuca blanca), cooked, NS as to fat added in cooking",0.00032,6.900000000000001e-05
5367,71930100,"Cassava (yuca blanca), cooked, fat not added in cooking",0.00032,7.000000000000001e-05
5368,71930120,"Cassava (yuca blanca), cooked, fat added in cooking",0.00032,6.900000000000001e-05
5369,71930200,"Casabe, cassava bread",0.00064,0.000147
5370,71931010,"Cassava with creole sauce, Puerto Rican style (Yuca al mojo)",0.00026000000000000003,5.7e-05
5371,71941110,"Sweetpotatoes, white, Puerto Rican, fried",0.00049,0.000185
5372,71941120,"Sweetpotatoes, white, Puerto Rican, boiled",0.0002,9.4e-05
5373,71941130,"Sweetpotatoes, white, Puerto Rican, roasted or baked",0.00019,9.2e-05
5374,71945010,"Yam, Puerto Rican, cooked (Name hervido)",0.0002,9.4e-05
5375,71945020,"Yam buns, Puerto Rican style (Bunuelos de name)",0.00037,0.00013900000000000002
5376,71950010,"Tannier, cooked",0.0003,0.000104
5377,71961010,"Celeriac, cooked",0.00033,4.2000000000000004e-05
5378,71962010,"Dasheen, boiled",0.00029,0.000101
5379,71962020,"Dasheen, fried",0.00033,0.00010499999999999999
5380,71962040,"Taro, baked",0.0003,0.00011
5381,71970110,"Starchy vegetables, Puerto Rican style, NFS (viandas hervidas)",0.00023999999999999998,8e-05
5382,71970120,"Starchy vegetables, Puerto Rican style, including tannier, white sweetpotato and yam, with green or ripe plantains (viandas hervidas)",0.00023999999999999998,8e-05
5383,71970130,"Starchy vegetables, Puerto Rican style, including tannier, white sweetpotato and yam, no plantain (viandas hervidas)",0.00028000000000000003,9.1e-05
5384,71980100,Poi,0.00022,0.00013000000000000002
5385,71980200,Taro chips,0.00038,0.000174
5386,72101100,"Beet greens, raw",0.00038,0.0001
5387,72101200,"Beet greens, cooked, NS as to fat added in cooking",0.00047999999999999996,0.00011300000000000001
5388,72101210,"Beet greens, cooked, fat not added in cooking",0.0005,0.000116
5389,72101220,"Beet greens, cooked, fat added in cooking",0.00047999999999999996,0.00011300000000000001
5390,72104100,"Chard, raw",0.00035999999999999997,4e-05
5391,72104200,"Chard, cooked, NS as to fat added in cooking",0.00032,3.3e-05
5392,72104210,"Chard, cooked, fat not added in cooking",0.00033,3.4e-05
5393,72104220,"Chard, cooked, fat added in cooking",0.00032,3.3e-05
5394,72107100,"Collards, raw",0.00013000000000000002,5.4e-05
5395,72107200,"Collards, cooked, NS as to form, NS as to fat added in cooking",0.00022,3.9e-05
5396,72107201,"Collards, cooked, from fresh, NS as to fat added in cooking",0.00022,3.9e-05
5397,72107202,"Collards, cooked, from frozen, NS as to fat added in cooking",0.00026000000000000003,4.6e-05
5398,72107203,"Collards, cooked, from canned, NS as to fat added in cooking",0.00022,3.9e-05
5399,72107210,"Collards, cooked, NS as to form, fat not added in cooking",0.00023,4e-05
5400,72107211,"Collards, cooked, from fresh, fat not added in cooking",0.00023,4e-05
5401,72107212,"Collards, cooked, from frozen, fat not added in cooking",0.00027,4.7e-05
5402,72107213,"Collards, cooked, from canned, fat not added in cooking",0.00023,4e-05
5403,72107220,"Collards, cooked, NS as to form, fat added in cooking",0.00022,3.9e-05
5404,72107221,"Collards, cooked, from fresh, fat added in cooking",0.00022,3.9e-05
5405,72107222,"Collards, cooked, from frozen, fat added in cooking",0.00026000000000000003,4.6e-05
5406,72107223,"Collards, cooked, from canned, fat added in cooking",0.00022,3.9e-05
5407,72110100,"Cress, raw",0.00023,8e-05
5408,72110200,"Cress, cooked, NS as to form, NS as to fat added in cooking",0.00014000000000000001,5.8e-05
5409,72110201,"Cress, cooked, from fresh, NS as to fat added in cooking",0.00014000000000000001,5.8e-05
5410,72110203,"Cress, cooked, from canned, NS as to fat added in cooking",0.00014000000000000001,5.8e-05
5411,72110210,"Cress, cooked, NS as to form, fat not added in cooking",0.00015,5.9999999999999995e-05
5412,72110211,"Cress, cooked, from fresh, fat not added in cooking",0.00015,5.9999999999999995e-05
5413,72110213,"Cress, cooked, from canned, fat not added in cooking",0.00015,5.9999999999999995e-05
5414,72110220,"Cress, cooked, NS as to form, fat added in cooking",0.00014000000000000001,5.8e-05
5415,72110221,"Cress, cooked, from fresh, fat added in cooking",0.00014000000000000001,5.8e-05
5416,72110223,"Cress, cooked, from canned, fat added in cooking",0.00014000000000000001,5.8e-05
5417,72113100,"Dandelion greens, raw",0.00041,0.00019
5418,72113200,"Dandelion greens, cooked, NS as to fat added in cooking",0.00027,0.000124
5419,72113210,"Dandelion greens, cooked, fat not added in cooking",0.00028000000000000003,0.000129
5420,72113220,"Dandelion greens, cooked, fat added in cooking",0.00027,0.000124
5421,72116000,"Endive, chicory, escarole, or romaine lettuce, raw",0.00047999999999999996,7.099999999999999e-05
5422,72116140,Caesar salad (with romaine),0.00054,8.2e-05
5423,72116200,"Escarole, cooked, NS as to fat added in cooking",0.0010400000000000001,9.4e-05
5424,72116210,"Escarole, cooked, fat not added in cooking",0.0009699999999999999,8.7e-05
5425,72116220,"Escarole, cooked, fat added in cooking",0.0010400000000000001,9.4e-05
5426,72116230,"Escarole, creamed",0.0008,8.8e-05
5427,72118200,"Greens, cooked, NS as to form, NS as to fat added in cooking",0.0002,4.4e-05
5428,72118201,"Greens, cooked, from fresh, NS as to fat added in cooking",0.0002,4.4e-05
5429,72118202,"Greens, cooked, from frozen, NS as to fat added in cooking",0.00028000000000000003,4.7e-05
5430,72118203,"Greens, cooked, from canned, NS as to fat added in cooking",0.0002,4.4e-05
5431,72118210,"Greens, cooked, NS as to form, fat not added in cooking",0.0002,4.4999999999999996e-05
5432,72118211,"Greens, cooked, from fresh, fat not added in cooking",0.0002,4.4999999999999996e-05
5433,72118212,"Greens, cooked, from frozen, fat not added in cooking",0.00029,4.8e-05
5434,72118213,"Greens, cooked, from canned, fat not added in cooking",0.0002,4.4999999999999996e-05
5435,72118220,"Greens, cooked, NS as to form, fat added in cooking",0.0002,4.4e-05
5436,72118221,"Greens, cooked, from fresh, fat added in cooking",0.0002,4.4e-05
5437,72118222,"Greens, cooked, from frozen, fat added in cooking",0.00028000000000000003,4.7e-05
5438,72118223,"Greens, cooked, from canned, fat added in cooking",0.0002,4.4e-05
5439,72119200,"Kale, cooked, NS as to form, NS as to fat added in cooking",0.00023,5.1e-05
5440,72119201,"Kale, cooked, from fresh, NS as to fat added in cooking",0.00023,5.1e-05
5441,72119202,"Kale, cooked, from frozen, NS as to fat added in cooking",0.00017,4.1e-05
5442,72119203,"Kale, cooked, from canned, NS as to fat added in cooking",0.00023,5.1e-05
5443,72119210,"Kale, cooked, NS as to form, fat not added in cooking",0.00023999999999999998,5.3e-05
5444,72119211,"Kale, cooked, from fresh, fat not added in cooking",0.00023999999999999998,5.3e-05
5445,72119212,"Kale, cooked, from frozen, fat not added in cooking",0.00017999999999999998,4.2999999999999995e-05
5446,72119213,"Kale, cooked, from canned, fat not added in cooking",0.00023999999999999998,5.3e-05
5447,72119220,"Kale, cooked, NS as to form, fat added in cooking",0.00023,5.1e-05
5448,72119221,"Kale, cooked, from fresh, fat added in cooking",0.00023,5.1e-05
5449,72119222,"Kale, cooked, from frozen, fat added in cooking",0.00017,4.1e-05
5450,72119223,"Kale, cooked, from canned, fat added in cooking",0.00023,5.1e-05
5451,72120200,"Lambsquarter, cooked, NS as to fat added in cooking",0.00029,9.7e-05
5452,72120210,"Lambsquarter, cooked, fat not added in cooking",0.0003,9.900000000000001e-05
5453,72120220,"Lambsquarter, cooked, fat added in cooking",0.00029,9.7e-05
5454,72121210,"Mustard cabbage, cooked, fat not added in cooking",0.00017,3.2e-05
5455,72122100,"Mustard greens, raw",0.0002,8e-05
5456,72122200,"Mustard greens, cooked, NS as to form, NS as to fat added in cooking",0.00011,4e-05
5457,72122201,"Mustard greens, cooked, from fresh, NS as to fat added in cooking",0.00011,4e-05
5458,72122202,"Mustard greens, cooked, from frozen, NS as to fat added in cooking",0.00019,3.9e-05
5459,72122203,"Mustard greens, cooked, from canned, NS as to fat added in cooking",0.00011,4e-05
5460,72122210,"Mustard greens, cooked, NS as to form, fat not added in cooking",0.00011,4.1e-05
5461,72122211,"Mustard greens, cooked, from fresh, fat not added in cooking",0.00011,4.1e-05
5462,72122212,"Mustard greens, cooked, from frozen, fat not added in cooking",0.0002,4e-05
5463,72122213,"Mustard greens, cooked, from canned, fat not added in cooking",0.00011,4.1e-05
5464,72122220,"Mustard greens, cooked, NS as to form, fat added in cooking",0.00011,4e-05
5465,72122221,"Mustard greens, cooked, from fresh, fat added in cooking",0.00011,4e-05
5466,72122222,"Mustard greens, cooked, from frozen, fat added in cooking",0.00019,3.9e-05
5467,72122223,"Mustard greens, cooked, from canned, fat added in cooking",0.00011,4e-05
5468,72123000,"Poke greens, cooked, NS as to fat added in cooking",0.00017999999999999998,6.8e-05
5469,72123010,"Poke greens, cooked, fat not added in cooking",0.00019,7.000000000000001e-05
5470,72123020,"Poke greens, cooked, fat added in cooking",0.00017999999999999998,6.8e-05
5471,72124100,"Radicchio, raw",0.00062,1.6e-05
5472,72125100,"Spinach, raw",0.00053,7.8e-05
5473,72125200,"Spinach, cooked, NS as to form, NS as to fat added in cooking",0.00074,9.2e-05
5474,72125201,"Spinach, cooked, from fresh, NS as to fat added in cooking",0.00074,9.2e-05
5475,72125202,"Spinach, cooked, from frozen, NS as to fat added in cooking",0.00047999999999999996,7.6e-05
5476,72125203,"Spinach, cooked, from canned, NS as to fat added in cooking",0.00045,1.6e-05
5477,72125210,"Spinach, cooked, NS as to form, fat not added in cooking",0.00076,9.4e-05
5478,72125211,"Spinach, cooked, from fresh, fat not added in cooking",0.00076,9.4e-05
5479,72125212,"Spinach, cooked, from frozen, fat not added in cooking",0.00049,7.8e-05
5480,72125213,"Spinach, cooked, from canned, fat not added in cooking",0.00046,1.6e-05
5481,72125220,"Spinach, cooked, NS as to form, fat added in cooking",0.00074,9.2e-05
5482,72125221,"Spinach, cooked, from fresh, fat added in cooking",0.00074,9.2e-05
5483,72125222,"Spinach, cooked, from frozen, fat added in cooking",0.00047999999999999996,7.6e-05
5484,72125223,"Spinach, cooked, from canned, fat added in cooking",0.00045,1.6e-05
5485,72125230,"Spinach, NS as to form, creamed",0.00062,8.400000000000001e-05
5486,72125231,"Spinach, from fresh, creamed",0.00062,8.400000000000001e-05
5487,72125232,"Spinach, from frozen, creamed",0.00046,7.4e-05
5488,72125233,"Spinach, from canned, creamed",0.00044,3.5999999999999994e-05
5489,72125240,Spinach souffle,0.00057,7.6e-05
5490,72125250,"Spinach, cooked, NS as to form, with cheese sauce",0.0008100000000000001,8.2e-05
5491,72125251,"Spinach, cooked, from fresh, with cheese sauce",0.0008100000000000001,8.2e-05
5492,72125252,"Spinach, cooked, from frozen, with cheese sauce",0.00064,7.199999999999999e-05
5493,72125253,"Spinach, cooked, from canned, with cheese sauce",0.0006,2.9999999999999997e-05
5494,72125260,Spinach and cheese casserole,0.00087,9.5e-05
5495,72125500,"Spinach and chickpeas, fat added",0.00088,9.4e-05
